,part_name,part_id,voice_id,instrument_name,metronome_mark,quarter_bpm,time_signature,scale,element_class_name,pitch_name,pitch_class,octave,velocity,quarter_length,offset
0,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,87.0,0.5,0.0
1,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,96.0,0.5,0.5
2,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,95.0,0.5,1.0
3,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,5.0,98.0,0.5,1.5
4,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,94.0,1.0,2.0
5,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,96.0,0.5,3.0
6,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,5.0,100.0,0.5,3.5
7,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,93.0,0.5,4.0
8,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,96.0,0.5,4.5
9,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,97.0,0.5,5.0
10,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,5.0,99.0,0.5,5.5
11,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,95.0,1.0,6.0
12,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,98.0,0.5,7.0
13,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,5.0,99.0,0.5,7.5
14,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,94.0,0.5,8.0
15,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,G,7.0,5.0,94.0,0.25,8.5
16,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,99.0,0.25,8.75
17,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,5.0,98.0,0.5,9.0
18,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,93.0,0.5,9.5
19,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,G,7.0,5.0,94.0,1.0,10.0
20,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,58.0,0.5,12.0
21,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,64.0,0.5,12.5
22,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,61.0,0.5,13.0
23,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,4.0,64.0,0.5,13.5
24,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,61.0,1.0,14.0
25,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,65.0,0.5,15.0
26,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,4.0,65.0,0.5,15.5
27,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,63.0,0.5,16.0
28,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,64.0,0.5,16.5
29,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,63.0,0.5,17.0
30,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,4.0,63.0,0.5,17.5
31,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,63.0,1.0,18.0
32,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,64.0,0.5,19.0
33,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,4.0,64.0,0.5,19.5
34,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,63.0,0.5,20.0
35,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,G,7.0,4.0,59.0,0.25,20.5
36,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,66.0,0.25,20.75
37,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,4.0,63.0,0.5,21.0
38,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,62.0,0.5,21.5
39,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,G,7.0,4.0,60.0,1.0,22.0
40,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,89.0,0.5,24.0
41,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,95.0,0.5,24.5
42,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,96.0,0.5,25.0
43,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,C,0.0,6.0,101.0,0.5,25.5
44,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,D,2.0,5.0,82.0,1.0,26.0
45,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,D,2.0,5.0,94.0,0.5,27.0
46,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,D,2.0,5.0,95.0,0.5,27.5
47,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,G,7.0,5.0,100.0,0.5,28.0
48,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,G,7.0,5.0,99.0,0.5,28.5
49,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,G,7.0,5.0,97.0,0.5,29.0
50,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,5.0,99.0,0.5,29.5
51,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,C,0.0,5.0,87.0,1.0,30.0
52,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,C,0.0,5.0,95.0,0.5,31.0
53,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,F,5.0,5.0,102.0,0.5,31.5
54,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,102.0,0.5,32.0
55,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,98.0,0.5,32.5
56,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,97.0,0.5,33.0
57,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,5.0,101.0,0.5,33.5
58,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,96.0,0.5,34.0
59,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,98.0,0.5,34.5
60,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,96.0,0.5,35.0
61,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,5.0,100.0,0.5,35.5
62,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,91.0,0.5,36.0
63,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,98.0,0.5,36.5
64,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,98.0,0.5,37.0
65,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,5.0,98.0,0.5,37.5
66,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,93.0,0.5,38.0
67,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,G,7.0,5.0,94.0,0.25,38.5
68,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,100.0,0.25,38.75
69,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,5.0,98.0,0.5,39.0
70,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,G,7.0,5.0,94.0,0.5,39.5
71,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,5.0,100.0,1.0,40.0
72,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,57.0,0.5,42.0
73,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,64.0,0.5,42.5
74,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,64.0,0.5,43.0
75,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,4.0,63.0,0.5,43.5
76,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,60.0,0.5,44.0
77,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,64.0,0.5,44.5
78,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,63.0,0.5,45.0
79,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,4.0,64.0,0.5,45.5
80,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,62.0,0.5,46.0
81,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,62.0,0.5,46.5
82,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,61.0,0.5,47.0
83,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,4.0,64.0,0.5,47.5
84,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,63.0,0.5,48.0
85,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,G,7.0,4.0,62.0,0.25,48.5
86,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,A,9.0,4.0,66.0,0.25,48.75
87,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,4.0,67.0,0.5,49.0
88,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,G,7.0,4.0,61.0,0.5,49.5
89,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,F,5.0,4.0,62.0,1.0,50.0
90,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,88.0,1.0,0.0
91,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,87.0,1.0,0.0
92,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,96.0,1.0,0.0
93,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,96.0,1.0,0.0
94,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,98.0,1.0,0.0
95,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,96.0,1.0,0.0
96,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,98.0,1.0,0.0
97,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,99.0,1.0,0.0
98,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,93.0,1.0,0.0
99,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,96.0,1.0,0.0
100,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,93.0,1.0,0.0
101,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,95.0,1.0,0.0
102,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,100.0,1.0,0.0
103,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,100.0,1.0,0.0
104,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,95.0,1.0,0.0
105,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,96.0,1.0,0.0
106,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,95.0,1.0,0.0
107,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,97.0,1.0,0.0
108,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,97.0,1.0,0.0
109,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,96.0,1.0,0.0
110,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,99.0,1.0,0.0
111,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,99.0,1.0,0.0
112,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,93.0,1.0,0.0
113,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,93.0,1.0,0.0
114,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,97.0,1.0,0.0
115,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,94.0,1.0,0.0
116,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,101.0,1.0,0.0
117,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,100.0,1.0,0.0
118,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,95.0,1.0,0.0
119,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,94.0,1.0,0.0
120,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,93.0,1.0,0.0
121,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,E,4.0,5.0,95.0,1.0,0.0
122,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,96.0,1.0,0.0
123,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,97.0,1.0,0.0
124,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,100.0,1.0,0.0
125,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,98.0,1.0,0.0
126,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,95.0,1.0,0.0
127,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,93.0,1.0,0.0
128,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,94.0,1.0,0.0
129,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,E,4.0,5.0,94.0,1.0,0.0
130,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,56.0,1.0,0.0
131,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,66.0,1.0,0.0
132,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,65.0,1.0,0.0
133,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,64.0,1.0,0.0
134,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,62.0,1.0,0.0
135,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,63.0,1.0,0.0
136,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,66.0,1.0,0.0
137,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,67.0,1.0,0.0
138,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,62.0,1.0,0.0
139,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,62.0,1.0,0.0
140,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,62.0,1.0,0.0
141,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,64.0,1.0,0.0
142,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,64.0,1.0,0.0
143,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,66.0,1.0,0.0
144,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,61.0,1.0,0.0
145,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,64.0,1.0,0.0
146,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,66.0,1.0,0.0
147,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,64.0,1.0,0.0
148,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,64.0,1.0,0.0
149,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,62.0,1.0,0.0
150,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,66.0,1.0,0.0
151,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,67.0,1.0,0.0
152,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,62.0,1.0,0.0
153,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,64.0,1.0,0.0
154,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,63.0,1.0,0.0
155,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,64.0,1.0,0.0
156,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,65.0,1.0,0.0
157,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,62.0,1.0,0.0
158,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,64.0,1.0,0.0
159,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,62.0,1.0,0.0
160,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,62.0,1.0,0.0
161,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,E,4.0,5.0,61.0,1.0,0.0
162,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,66.0,1.0,0.0
163,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,63.0,1.0,0.0
164,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,65.0,1.0,0.0
165,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,68.0,1.0,0.0
166,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,62.0,1.0,0.0
167,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,60.0,1.0,0.0
168,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,64.0,1.0,0.0
169,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,E,4.0,5.0,61.0,1.0,0.0
170,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,6.0,89.0,1.0,0.0
171,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,101.0,1.0,0.0
172,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,6.0,89.0,1.0,0.0
173,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,98.0,1.0,0.0
174,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,6.0,96.0,1.0,0.0
175,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,97.0,1.0,0.0
176,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,6.0,96.0,1.0,0.0
177,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,97.0,1.0,0.0
178,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,D,2.0,6.0,99.0,1.0,0.0
179,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,98.0,1.0,0.0
180,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,6.0,94.0,1.0,0.0
181,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,94.0,1.0,0.0
182,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,6.0,97.0,1.0,0.0
183,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,97.0,1.0,0.0
184,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,6.0,103.0,1.0,0.0
185,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,97.0,1.0,0.0
186,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,6.0,92.0,1.0,0.0
187,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,96.0,1.0,0.0
188,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,6.0,97.0,1.0,0.0
189,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,98.0,1.0,0.0
190,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,6.0,98.0,1.0,0.0
191,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,96.0,1.0,0.0
192,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,D,2.0,6.0,100.0,1.0,0.0
193,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,97.0,1.0,0.0
194,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,6.0,94.0,1.0,0.0
195,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,94.0,1.0,0.0
196,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,6.0,97.0,1.0,0.0
197,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,97.0,1.0,0.0
198,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,D,2.0,6.0,100.0,1.0,0.0
199,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,5.0,100.0,1.0,0.0
200,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,6.0,93.0,1.0,0.0
201,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,95.0,1.0,0.0
202,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,6.0,96.0,1.0,0.0
203,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,95.0,1.0,0.0
204,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,F,5.0,6.0,104.0,0.5,86.0
205,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,E,4.0,6.0,93.0,0.25,86.5
206,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,D,2.0,6.0,94.0,0.25,86.75
207,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,C,0.0,6.0,94.0,0.5,87.0
208,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Note,B-,10.0,5.0,94.0,0.5,87.5
209,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,5.0,94.0,1.0,0.0
210,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,5.0,85.0,1.0,0.0
211,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,G,7.0,5.0,92.0,1.0,0.0
212,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,4.0,91.0,1.0,0.0
213,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,94.0,1.0,0.0
214,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,4.0,95.0,1.0,0.0
215,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,58.0,1.0,0.0
216,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,4.0,61.0,1.0,0.0
217,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,5.0,61.0,1.0,0.0
218,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,4.0,65.0,1.0,0.0
219,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,5.0,64.0,1.0,0.0
220,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,4.0,62.0,1.0,0.0
221,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,5.0,64.0,1.0,0.0
222,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,4.0,65.0,1.0,0.0
223,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,D,2.0,5.0,65.0,1.0,0.0
224,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,B-,10.0,4.0,67.0,1.0,0.0
225,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,5.0,65.0,1.0,0.0
226,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,4.0,63.0,1.0,0.0
227,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,5.0,63.0,1.0,0.0
228,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,4.0,65.0,1.0,0.0
229,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,F,5.0,5.0,68.0,1.0,0.0
230,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,4.0,60.0,1.0,0.0
231,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,C,0.0,5.0,59.0,1.0,0.0
232,Violin,4616378688,4616472728.0,Violin,,112.0,4/4,F major,Chord,A,9.0,4.0,63.0,1.0,0.0
